person_id,person_age,person_income,person_home_ownership,person_emp_length
A5EKcGKR-tA46,25,57000,RENT,1.0
PErNBawJ-7kWF,25,50000,RENT,8.0
dvggfo0S-ZntW,24,79000,RENT,2.0
fA5JolpC-HsaY,28,80000,RENT,0.0
7WAynrrp-PCGq,44,48000,mortgage,12.0
FMMFY9at-C8cy,26,31000,MORTGAGE,5.0
YnZHxgEw-aF66,26,58195,rent,3.0
MHPpIzKs-qTso,25,48000,own,0.0
7yHumldx-JPfP,27,51000,OWN,11.0
HJR0qjc3-k8ob,22,30000,RENT,1.0
lP3OR9jH-QmwD,29,37500,RENT,7.0
gGSa1tgG-Qcrr,26,20000,RENT,0.0
9yeMmN0h-0um0,45,48500,RENT,7.0
7MTQX9nQ-BnFW,21,21600,MORTGAGE,6.0
mlvIZY3F-gzCu,21,9600,rent,4.0
Hg107laP-3c9O,39,138000,MORTGAGE,3.0
G1GLE3rm-2deQ,23,46000,RENT,2.0
LZgRNecv-UMXJ,27,58000,rent,5.0
qNT1w4Gj-od1x,25,75000,MORTGAGE,9.0
OIgsI0ju-QUU2,28,40000,RENT,2.0
5LA8jtFj-PJ62,22,55000,mortgage,6.0
yH0KW4Py-ed6I,24,82726,mortgage,7.0
jgGUTEMD-as7U,23,103240,mortgage,0.0
7G3MBYzM-w4BC,39,56100,mortgage,23.0
Z9SWNvt0-STfy,22,75000,RENT,5.0
iRICwcu3-cjZv,28,70000,mortgage,7.0
AqpvwTRY-XLa5,22,30000,MORTGAGE,6.0
aNQXfvOs-cvXp,22,30000,RENT,0.0
IoDIdisE-pPpo,35,84000,MORTGAGE,5.0
WZan9qx8-HP1z,39,23000,rent,
91eTkwD0-GjTl,41,56004,RENT,4.0
h3DO027K-wvPN,26,37800,MORTGAGE,10.0
pB5tO95i-S3K9,32,48000,rent,3.0
aLdlwC45-2YBw,28,60000,mortgage,4.0
mks56kNz-b1XK,26,84000,mortgage,10.0
4cBUmUpJ-04FT,22,55000,MORTGAGE,6.0
SJSELUlt-MtL3,32,180000,mortgage,2.0
xme7DLBD-jFfO,24,50000,RENT,0.0
SIOrBEAT-tc5P,24,54000,mortgage,6.0
nhnasqOW-EeMQ,34,26000,RENT,2.0
D6I1lyQc-Eugq,22,130000,mortgage,6.0
Qw0WtLqQ-jYFe,21,104000,MORTGAGE,5.0
vFwRFl9q-3ov5,41,54000,MORTGAGE,6.0
cD2WMfIz-Uu2L,25,48659,rent,4.0
qrqY8SAY-q01h,21,112800,MORTGAGE,2.0
56kUnzA1-p1v7,36,82500,MORTGAGE,20.0
1YAMr5qC-J7zb,24,200000,mortgage,3.0
XGphvJwx-UBn2,31,50000,RENT,5.0
9kM50JzW-owLM,26,51600,RENT,10.0
s6CMQP5l-gatE,27,54000,RENT,2.0
zDEYCORS-k7tQ,24,38400,rent,8.0
uOS0y1au-673O,23,90000,RENT,0.0
piWTAzmF-COq7,25,70200,rent,9.0
k9NBb3uP-v3aY,22,60000,rent,2.0
NvOb1F7y-pjn9,31,54996,rent,6.0
gKiCqZDC-EHmT,40,71000,MORTGAGE,5.0
iyqkCqGq-hgCf,22,36000,mortgage,0.0
Rr7KHzqw-21F0,26,31000,RENT,6.0
A3lo2nl8-HnvF,22,93240,MORTGAGE,6.0
x6IuoGUj-7c8a,23,64000,rent,0.0
R1X6kd9X-dHQb,32,26400,RENT,0.0
mg7GWjru-FOi1,28,35004,own,7.0
4mWLzhmH-NlDq,32,204000,OWN,16.0
hUw9rah2-9fRN,31,30372,rent,2.0
lh5M1l73-sQ5r,21,32000,RENT,3.0
xBrZ5lwJ-1qDH,34,27600,RENT,5.0
OnN0mgpq-pH9r,31,50000,RENT,5.0
gaIOJ3oA-noPM,25,50000,mortgage,5.0
cZdp4Il0-JQBS,30,66000,rent,5.0
BGBQUpbB-qg5c,29,97000,mortgage,2.0
leHmdpvb-pSoi,36,80000,rent,0.0
Lp1yRPGQ-Skxx,22,56400,rent,2.0
r2PceEjA-t6TX,22,19200,mortgage,3.0
eAKev5K3-oevo,23,42000,rent,4.0
36FwvtfS-D4Xe,36,54000,mortgage,5.0
2Fn9R28P-tuf1,27,54000,RENT,0.0
R49sxL4G-41fA,38,35000,rent,0.0
F74qLWwY-82rz,23,31000,rent,1.0
337pZ5RC-prNH,22,27996,MORTGAGE,4.0
nkJi8au5-ToIm,31,63000,OWN,
YK7prWMI-8OzS,25,27096,RENT,7.0
IF5E5LkH-jiSy,23,105504,rent,5.0
Qo9bG7qs-rBqG,26,45000,RENT,6.0
2KqAWTCf-O9am,22,40000,RENT,1.0
pg2902xP-eefP,33,45600,MORTGAGE,1.0
51TWPi3q-Wnnx,24,24000,RENT,0.0
PzHksEZc-8F6N,28,50343,own,11.0
yDqO4Dbf-z3Ir,24,45000,MORTGAGE,6.0
oRo07pl2-L0jz,34,126000,mortgage,2.0
703GqDjR-YHhq,32,81204,mortgage,6.0
OJ1OeghP-zGO1,29,117600,MORTGAGE,13.0
tFSXoEhT-eSRu,26,132500,mortgage,1.0
naLynDDL-Iqbv,32,25000,rent,12.0
a81iHzX4-56GG,23,168000,mortgage,6.0
PgROcNSK-GSbD,26,70000,mortgage,6.0
TybWfyYp-UNM3,48,32000,rent,4.0
dfWsKGZp-38xa,24,118068,rent,0.0
qkYkYog6-MOJ3,26,74000,rent,3.0
Ke6ylAMb-fvaw,23,59004,RENT,5.0
5Q1KqUQ7-R4Il,30,24000,RENT,0.0
FB43mwkp-89Cu,23,150000,MORTGAGE,7.0
RIHQmv96-Xjok,24,32000,RENT,2.0
WWf0po74-MCdr,23,67000,OWN,1.0
jpepknHb-65nW,29,120000,OWN,11.0
ix3HLZKM-qfkP,27,62000,rent,7.0
sxqWg3J0-mh7h,22,50000,mortgage,6.0
bQ8cLD9d-aoNR,27,24000,rent,
P0pKYuFx-Syvo,23,29124,rent,3.0
uNJ4KoKy-eJEX,28,140000,RENT,11.0
OXUuwp8W-1rf2,32,37440,rent,8.0
G41X4E2R-d7w6,25,120000,RENT,9.0
D6nR7UMJ-IXrN,26,49992,MORTGAGE,10.0
LOQ4mRux-Xf9R,22,54996,rent,4.0
klygk62U-OemC,44,24000,MORTGAGE,
LQLe4dxA-iJom,37,61260,MORTGAGE,2.0
pDt5cKFM-LcuP,25,42000,rent,8.0
Y1jDnGw3-AAUd,23,54000,RENT,7.0
4TtIz7HJ-jM4Y,27,32400,RENT,7.0
RztgTIT8-xglM,25,75000,MORTGAGE,4.0
NGWK8TJ5-CCAm,29,100000,MORTGAGE,3.0
n8gCk2Dh-X6qJ,29,124000,MORTGAGE,13.0
09qUUjDn-3HlF,25,23198,RENT,2.0
xpXxSXwQ-rTeg,26,46800,mortgage,0.0
InqQq8gS-rO1w,25,93600,MORTGAGE,9.0
qKaHlL45-Zt72,26,96500,MORTGAGE,4.0
d5mbaZSj-CJAT,29,48000,RENT,13.0
aXZJ6sYo-Z2H2,29,40000,MORTGAGE,3.0
rkEE6fL5-YeRh,33,36000,rent,9.0
mtstHHUP-yegz,21,65592,mortgage,5.0
pI0dT5AH-hyjs,35,113000,rent,0.0
3EwZAMhb-2L5x,26,37225,rent,4.0
q9uKTaTb-D7ef,23,39996,rent,6.0
Ju0wR1jS-0UFG,25,67000,MORTGAGE,3.0
7P8I8GNf-deZ5,28,50000,MORTGAGE,1.0
Ch7LSOJC-xmB3,23,60495,rent,8.0
BL50x9B6-SyAq,23,56000,mortgage,4.0
IsMSu7TZ-aTsX,26,50000,rent,2.0
0FWvbQqZ-zbh9,40,38000,RENT,4.0
6P673ECE-h2WQ,23,25000,rent,0.0
KZOAKdh9-GlLH,27,71020,RENT,1.0
YUAxZ9ji-9Jnq,33,63550,rent,6.0
mrMH8P1l-yJiw,22,73000,rent,0.0
FKXENxjE-nZ3I,30,96000,MORTGAGE,11.0
paykqGDE-sn9f,26,59000,RENT,2.0
dwSkp0Uj-MGJS,26,88000,MORTGAGE,10.0
oxUPZdls-Sgey,23,88000,MORTGAGE,7.0
F1rBEYUP-Nug5,29,74000,rent,3.0
FJ8GmHDd-Z0QN,,114000,mortgage,2.0
s0kTEEs4-k06s,31,68000,RENT,1.0
8zFOriox-AdUI,32,84996,MORTGAGE,7.0
pDgH8L47-nwZ3,26,45608,OWN,8.0
XJJYgQ7G-YwQ7,30,50000,MORTGAGE,6.0
tz7H0cr6-EQSB,23,65000,MORTGAGE,0.0
Ju4kCgmS-xiiy,21,68000,RENT,4.0
6TKqP3Y5-Dwlq,22,61500,mortgage,5.0
IykHgxLi-NcEi,26,40000,RENT,1.0
fdKMlmm6-DQrz,22,30000,RENT,0.0
rsB2x16M-K7Z3,26,34138,RENT,3.0
hIuD0Mra-behL,26,75555,MORTGAGE,4.0
ENiXLTvD-FPQl,24,44000,rent,1.0
lXPHHARp-JQPQ,23,48500,RENT,5.0
gLOnp6Bw-KfU1,28,110000,MORTGAGE,12.0
ZTdmiTQM-wLgf,35,648000,MORTGAGE,6.0
iqxppEv8-GE4a,24,39996,MORTGAGE,4.0
LxQAfykk-U6Ex,36,75000,mortgage,2.0
ySGnK6Kf-wGSh,25,39000,rent,3.0
hUW8JGFq-rAvB,24,23000,RENT,0.0
bHmfMDgk-eNpz,27,54000,RENT,3.0
jQNL6dLP-494U,33,74400,rent,15.0
JCjKx2ox-WAa6,39,48000,mortgage,
2AY62lI3-wUE5,26,130000,rent,3.0
AjKdJKEr-B7bA,26,113000,mortgage,10.0
2GeyxjEe-CZYi,27,125000,mortgage,11.0
Fx9dYCdl-EGAH,29,24000,rent,1.0
H3r8Rm8A-dxnI,31,40000,RENT,3.0
QEJbpso7-LAxp,22,56004,mortgage,6.0
JJKjNN3w-Jcfn,21,10000,own,6.0
COfJMixs-ly6a,21,55000,rent,5.0
kmK0iLno-bJcg,30,42000,mortgage,14.0
E0tE1uxJ-ki5P,22,66300,RENT,4.0
N3TwfBja-1Exc,26,88900,mortgage,9.0
LWXmDTw8-jb0t,24,39000,mortgage,
C78MXLYB-J2Xh,22,80000,RENT,5.0
9Ho3tpmh-LpGz,40,32000,rent,2.0
TwGiJbyf-qWho,27,81500,RENT,2.0
WbR0yIEE-b8RP,28,20000,rent,2.0
hK0kerjc-2Lj6,24,46500,MORTGAGE,0.0
HfatXsLU-ewpG,24,35000,mortgage,6.0
t7PXhNTz-NMOC,26,46000,rent,10.0
0YxewUDY-ulIk,26,21000,OWN,4.0
tZE4Ck5F-zQHd,29,25000,own,8.0
fi1ZSD0T-YwFS,22,27600,RENT,7.0
pW7ia6fO-MoH6,26,66948,own,11.0
MSB5MHhQ-oTr2,26,36000,RENT,1.0
8PrERSqK-zpxO,29,32108,rent,4.0
1HXdTZZK-Pcd7,34,30000,RENT,5.0
jtXgllf7-0J9l,27,52000,MORTGAGE,7.0
4URLialY-MMxS,22,63132,MORTGAGE,0.0
bdteUIEP-PIiL,26,60996,MORTGAGE,2.0
uhPyzfT5-HYbz,28,37000,MORTGAGE,4.0
HXXDvItO-MkWs,25,200000,MORTGAGE,2.0
T3J2Rquf-NJby,24,34800,OWN,8.0
NoSLe8lP-2uUS,23,65000,OWN,8.0
YvfIyKCo-nstf,28,120000,mortgage,11.0
tsNGiWhO-dodB,24,28704,RENT,3.0
8TeK4kgP-QI1Z,46,45000,mortgage,7.0
b4yfMTJS-ps7z,27,78000,MORTGAGE,1.0
ZoGmWwo8-JYWk,26,51400,RENT,4.0
05o7RxO7-9LhQ,23,65000,RENT,2.0
kSilSTL7-EUKq,30,24000,own,0.0
8Nljem86-p7Nf,22,52000,mortgage,5.0
Us90PF83-UgaF,24,75000,MORTGAGE,7.0
5qLbTMaW-m2YY,34,50000,mortgage,11.0
MsnJyDKe-hXHM,22,34000,rent,6.0
Jdizhq5L-wb26,42,100000,MORTGAGE,16.0
3PMjOYZM-bs5F,23,85000,MORTGAGE,0.0
Uu5kN0TS-7zWO,26,44400,mortgage,
cuppReFd-Pn8d,23,55000,RENT,5.0
NI6rooNq-PlI9,39,150000,MORTGAGE,9.0
xvZRG3IS-wKaY,21,98000,MORTGAGE,5.0
ZIUe8yrI-fxAZ,25,72000,MORTGAGE,7.0
8StZl2TW-olJH,21,70000,RENT,3.0
C2GtSp4c-ttET,26,24000,rent,3.0
v2L11sY8-wIgU,23,60000,mortgage,0.0
FcRHHtCr-AIsn,33,110000,rent,3.0
dk7Oi1Q4-hISY,27,73660,RENT,4.0
C7Ot36wv-1wTL,21,36000,rent,3.0
5BGsK8JW-l5II,32,28800,MORTGAGE,7.0
M01lOmRE-UEFC,24,27600,OWN,2.0
gkMsgksa-nIkQ,24,72400,mortgage,4.0
ZA8CU2GL-3251,23,84996,MORTGAGE,7.0
ehZaez0f-Q2nt,26,32000,RENT,6.0
r5qBSkAn-7mG9,34,75000,MORTGAGE,3.0
unoPb9qJ-czUK,25,50000,rent,9.0
i814hiOm-dl2F,23,22800,rent,5.0
fTbisEDv-NSLS,23,79416,RENT,7.0
OjfRK3jF-tH3t,29,33996,OTHER,0.0
P8i7k2xo-MHkw,29,78000,mortgage,13.0
ohUJMyMU-ShEU,,46300,mortgage,3.0
88WMzhgz-eqN7,23,33359,RENT,2.0
i2aWMzQ3-3umc,24,20160,RENT,3.0
6BcaHbo3-euPY,23,40000,RENT,3.0
6a49c87k-a4pA,22,125555,MORTGAGE,2.0
ojOwwEXF-iIMp,22,33000,mortgage,4.0
o2ZAhud6-daL1,22,43200,RENT,4.0
JSslhgbs-evZM,41,88000,MORTGAGE,5.0
vpIvZwII-fe35,24,21120,RENT,3.0
6BYRS5n4-zI8G,25,102211,MORTGAGE,3.0
2nJX6kMr-tdEL,24,57500,RENT,4.0
Zc9EQqX9-AqAk,27,53004,mortgage,10.0
ZKfAnYU0-wbdy,28,55704,MORTGAGE,12.0
aqrssb77-bYJv,24,102000,mortgage,5.0
j2vWOBTX-ImNP,32,101000,rent,0.0
UgYF5eYJ-KINR,26,64000,RENT,8.0
n2lsBXoo-6afw,24,92259,mortgage,4.0
9BpO8xuX-7q7L,29,38000,mortgage,
9qjoftdd-aW3j,37,38200,RENT,0.0
xxEdffyY-gC9D,33,90000,MORTGAGE,5.0
RXShfayK-k0ak,23,115000,mortgage,7.0
tLP539ep-jOXK,32,93158,RENT,16.0
oPKPGNlL-G7Ai,24,47211,OWN,8.0
tLM4Feah-52Gv,25,162000,rent,5.0
vX5TCz1T-8sHJ,29,58000,rent,3.0
Egz32eCQ-D3dy,23,,mortgage,2.0
ZX2diE9o-sORy,30,64300,mortgage,4.0
duetmqKZ-c9YP,22,32000,RENT,0.0
GOc1lkWa-3SN0,22,33250,RENT,0.0
fMXNsWvZ-KtZ8,25,72972,MORTGAGE,9.0
SMgtPom7-tqyp,27,130000,rent,6.0
xFFWEEzJ-erC3,50,60000,mortgage,8.0
vA4Lfqt4-hSLQ,43,80000,MORTGAGE,3.0
GbQzDn2O-e1Uf,23,57996,RENT,1.0
1uCrwF8N-DjZd,24,40000,OWN,4.0
RT3ImkoL-t1Ts,31,50000,RENT,3.0
g4hP4TmR-OgCU,23,50000,RENT,5.0
4STYZukN-xoSs,22,46976,own,5.0
QWZ5u7iB-EmMI,36,54500,mortgage,6.0
bTIfkNSn-nsBt,27,42000,RENT,1.0
3uIxPqoW-kFzl,23,24000,RENT,7.0
JLHGzMaM-4djR,35,52000,rent,2.0
ZLD8LWSG-Hamv,26,70000,RENT,2.0
5GG2Ympx-iB1F,28,36000,RENT,3.0
pKevCSWx-ZFM5,24,30000,RENT,1.0
LLSvDqeZ-niMC,25,30000,MORTGAGE,3.0
ywZ41Y1K-UvHn,23,65074,RENT,0.0
nCuCZYni-eXxK,21,60000,RENT,5.0
U5Bf9dha-7mq1,29,98850,RENT,6.0
ynlqlrFk-4SOX,24,90000,RENT,2.0
yJ3rAQeX-vxcj,21,14400,RENT,0.0
PhrYnmqj-66Jk,27,44400,rent,7.0
bcKbjGor-epLW,22,63000,RENT,6.0
xUd1CuhU-uMI5,24,133300,RENT,6.0
uh2vDN3X-vzhn,21,44000,RENT,5.0
BrlQrrbF-Bype,35,101400,mortgage,11.0
FkKpeTHo-yHG9,30,80000,MORTGAGE,0.0
4RPnXd0C-LvRu,22,40000,MORTGAGE,0.0
KpaLg5w5-5TUF,23,40000,own,
tsIjFW3T-MUyb,38,55000,RENT,0.0
eOtbDuYN-40CO,27,42000,RENT,6.0
ICUaH8FA-YeOi,27,52000,mortgage,5.0
6YA8BCW6-7hIk,26,33800,mortgage,9.0
98LwuU5F-mvja,25,60000,mortgage,5.0
8UZLqR4X-COKc,23,20400,rent,3.0
o7Qig0FK-maL4,29,65000,RENT,4.0
u8FxGZ27-mE1T,22,68000,mortgage,6.0
ANPbxD8R-4tMP,25,42500,rent,0.0
xlEMH3Ps-F1uZ,25,120000,RENT,2.0
2b9qqcp9-5kvD,28,100000,own,5.0
gUbIf0w8-f3u8,23,14400,rent,1.0
Mm1JQp6v-Fn4A,39,30000,rent,7.0
kbRjaAQd-qwGn,25,51500,OTHER,1.0
stn1AaL7-YyXX,22,75000,RENT,2.0
DlwNFXIs-8P4w,27,17795,OWN,4.0
8BF9Ir6r-YYxN,34,69000,rent,0.0
4Rh8m0vR-jm7v,28,28800,rent,0.0
8dFeisAE-AqUd,33,28200,RENT,2.0
YIGQxNNr-Ps8S,21,44964,RENT,2.0
RHlznRC2-rh2e,25,150000,rent,2.0
gErTSGPp-auYP,44,100000,RENT,5.0
HSRW2J6k-jv8f,38,40000,MORTGAGE,4.0
cbgYTcot-cFsX,22,91234,mortgage,6.0
Z8nhw1wT-hyb4,37,80000,mortgage,5.0
OYWclkxR-6oOr,22,55500,MORTGAGE,6.0
Y9hvmsm3-NwaA,22,37800,mortgage,7.0
WQUOs31z-PXUF,25,48000,RENT,9.0
bsAXKZ2S-e0U6,22,63000,own,6.0
xgPLhoMP-OYDU,27,57600,MORTGAGE,11.0
iRZSZkfk-EKQe,38,130000,mortgage,1.0
wIYN2iFk-YaiH,45,118560,MORTGAGE,1.0
OdCOwgU9-tnE4,24,44000,MORTGAGE,
5dr3jv3S-v928,25,68000,mortgage,2.0
9uunGKRZ-IU1h,26,66000,RENT,2.0
WOm68ybv-4qfz,24,54000,OWN,8.0
HidjIRrH-0tWe,26,35000,rent,5.0
yEXjvpH5-c6GH,33,18000,rent,0.0
b0SrSNQa-NBrj,27,18000,mortgage,0.0
1KTpm2Fb-HWqA,27,75905,own,0.0
3TUR245z-A4iq,33,65600,RENT,4.0
cvhH67ct-TZOi,27,30456,rent,0.0
vdetJPoj-d8D5,23,78000,MORTGAGE,1.0
aHGao7HO-mWzL,24,58000,MORTGAGE,3.0
6pSMLONe-2Awn,24,65000,RENT,0.0
eafSy6Av-SR4M,22,40000,OWN,4.0
cjemC2Db-Qnjq,25,75000,MORTGAGE,5.0
7QqQpNRY-RNlc,40,61500,rent,3.0
aIiMWag0-ARtz,46,48956,RENT,0.0
gYdadPfb-Kjdk,37,45000,RENT,11.0
J2vjPiPf-gof0,36,46000,mortgage,6.0
iHzbquD8-eohc,27,33600,RENT,3.0
eJWJHGY0-9Qps,21,63000,mortgage,5.0
GaABaF4P-BShC,29,14573,rent,6.0
fdDSe20u-l8p4,23,56000,MORTGAGE,3.0
kGgpuwBR-EQUs,24,21600,RENT,0.0
HyQps3sR-bRxO,22,50000,MORTGAGE,6.0
fU4DCeN6-RLZ0,31,105600,rent,5.0
gbC8q236-vw3c,23,24000,rent,4.0
M7v6eyLG-26D0,23,44340,OWN,0.0
dbn3Q9z4-bCry,25,80000,mortgage,9.0
FbeDIrmX-kRv1,22,57000,mortgage,5.0
ewS07qfW-Kzix,22,39868,mortgage,2.0
LqgE7duz-1Eo0,29,67704,RENT,3.0
ntqCUnDM-YZSx,30,61000,mortgage,2.0
sS2WS1bs-dhyZ,31,68000,OWN,8.0
COXtTjX4-F3B4,26,33600,RENT,4.0
Hm07DgPA-XkMt,30,51000,MORTGAGE,4.0
MiWG6jb7-0muD,30,74000,OWN,13.0
1HHDqnUM-B6GL,24,,RENT,8.0
zpwRl8LQ-4EC6,27,156000,MORTGAGE,11.0
od6xsDck-EOm8,28,65984,rent,12.0
nliL1wKe-6NFS,25,60000,,6.0
cSmQCCOK-ioOR,25,98000,MORTGAGE,9.0
TNTaFLgu-8yAp,49,69000,RENT,0.0
uUczJjii-1OUt,25,54996,mortgage,0.0
GcoEHA9W-AUDA,25,45000,MORTGAGE,5.0
BCRXZjg2-vlN0,24,26500,RENT,0.0
muFod56U-wg3K,24,135000,RENT,4.0
LxOkdSYK-009a,44,73500,own,2.0
JsTNCh3c-ko8g,22,55082,RENT,6.0
LLp4XEaS-fc7P,54,95000,MORTGAGE,3.0
sogiu5O0-FHsC,33,115000,mortgage,1.0
X0h1MQZo-9FfO,28,64000,OTHER,11.0
Za19MXCs-40Ny,23,40000,MORTGAGE,7.0
w6GQKgg8-X6e3,25,,RENT,2.0
ePn8LiEX-3Chw,26,8400,rent,
CbHlFeMe-kOud,32,42000,mortgage,
R22wfIvs-zQB6,22,25000,rent,2.0
s7mrfsIa-MQ5k,44,75000,mortgage,6.0
gKbvmE5K-Xoa0,37,22000,RENT,2.0
YLIMGnK3-ZbO8,24,26000,RENT,8.0
4vdybYI9-ZJU8,25,71004,mortgage,1.0
HJgy0XLj-dL7K,22,54000,rent,6.0
TjSmEWke-Kq1f,24,50000,rent,0.0
F2UfloeA-IpdA,26,85000,mortgage,10.0
00XP05XD-58XF,33,63996,RENT,4.0
3BDP9vHs-TwEP,34,51000,mortgage,
eUtuetnM-fgPp,31,31692,RENT,2.0
c7N00Xkw-EjwP,25,61440,RENT,9.0
rEs7QCpt-U3HE,25,49000,own,6.0
nXjfZHJP-Pg4o,31,15000,MORTGAGE,3.0
X8huUcWA-5aIe,25,38340,RENT,9.0
2r2X7NGW-UnFe,27,65000,RENT,0.0
bWNHnDiA-YPI0,34,60000,rent,3.0
QIsT46yy-176U,36,39996,RENT,0.0
SnJUDqFn-RuEv,35,45000,MORTGAGE,2.0
vQpObFx9-Jrih,24,103044,,8.0
vsWj7Erd-ndmo,29,29500,RENT,3.0
wAz5jzsa-0BWq,24,88000,mortgage,8.0
01nbSq5W-xWRq,25,125000,own,9.0
ZdpwJbro-n2MK,51,84000,RENT,7.0
WtBBxkKw-P4PI,25,125000,rent,0.0
ytIkLr2d-Jndh,28,45678,OWN,12.0
SP7u93dF-Ei9D,26,83957,mortgage,4.0
ykxgqx75-ejTu,27,75000,RENT,0.0
rv0Ektsb-rzm8,23,40000,RENT,2.0
dgeGAMJD-viOC,28,77250,RENT,1.0
6TBXTe1R-Ffhb,24,95000,mortgage,3.0
RAnNeBIR-9jBt,53,88000,rent,0.0
kZruw58v-iIKT,29,65000,RENT,4.0
wcfwdcIy-4iRb,31,190000,MORTGAGE,15.0
A4vTtiMb-AwxB,29,40800,mortgage,11.0
IlkvWioK-6Eua,23,11000,own,0.0
WXlHUkcs-n2yW,22,44000,mortgage,6.0
jWYifNvQ-yHLF,25,31008,RENT,7.0
jsBWglld-KwlX,22,22500,rent,2.0
h4p3XK6h-LzbK,22,66000,mortgage,6.0
YDbo1oxh-IDFM,23,86004,RENT,0.0
0OCkBqCN-2dtW,28,59004,mortgage,1.0
ouq74IdU-4jBc,28,70356,MORTGAGE,12.0
icYgiLwM-aS8x,43,61000,mortgage,3.0
LuqzItXk-R330,23,26400,RENT,7.0
HAitSIum-7ERB,22,25200,rent,7.0
kF20cQfZ-iT8n,26,74000,mortgage,4.0
WmZgC1as-pPWi,22,34000,RENT,0.0
KphmMJ2R-qJio,27,207182,mortgage,11.0
r2M11n3Y-eFXf,29,165000,MORTGAGE,13.0
qJl1BNv8-YILT,22,14000,RENT,2.0
w9Ut4BL0-GnGe,29,80000,RENT,3.0
gLAgmJ4c-Qj9L,22,33000,mortgage,6.0
QxbUh0xj-obhT,25,27336,own,9.0
0Sdgf36Z-auBI,22,30000,own,6.0
suTQ8OWB-ryzU,44,189996,mortgage,12.0
vTIZfUv6-qW7j,32,42000,RENT,3.0
fz55t3Ku-uQA4,33,44000,RENT,5.0
WEEp2NWD-Ifq6,23,39120,own,4.0
4NX9aK9Y-zNAv,23,35482,own,7.0
OSL44nM6-rTTU,25,53000,MORTGAGE,9.0
PG4JUoPb-E8u6,29,68872,rent,2.0
sLUK42uj-oIcR,24,142800,MORTGAGE,8.0
PrjKM0By-gUuy,22,41000,mortgage,0.0
repPcgnJ-auNL,28,12000,rent,0.0
F2jaECG3-GjPy,34,148000,RENT,0.0
6OSim8Bu-CZcb,22,87000,MORTGAGE,0.0
eU5dPpAR-8jLF,23,26000,rent,3.0
KLug6HA1-UQ8l,25,55000,mortgage,9.0
Jo4ubDlA-M4Xx,25,45000,RENT,1.0
4JvUMnWD-73wZ,24,100000,OTHER,1.0
m8pK2oqH-OKpC,34,56000,rent,16.0
q48YYb3i-1RHI,37,28500,mortgage,6.0
qsFx4g0C-nniQ,28,55000,RENT,2.0
A9vKpDcP-jMv7,25,39896,MORTGAGE,0.0
eCQI6wiK-tR9W,21,43008,mortgage,0.0
F3kyQxIi-ef5e,32,54000,mortgage,3.0
EKuwggcp-8GMg,30,24000,RENT,6.0
8rxxPn7q-9SQP,22,36000,MORTGAGE,6.0
0rraeeHG-d4nD,28,65000,mortgage,5.0
HwBLd1RZ-NfLN,27,120000,MORTGAGE,11.0
Aj1DwkTz-e7Fr,27,31400,rent,1.0
XeSFOgUd-R810,35,35000,RENT,13.0
RsFAPsCT-QtLG,38,85000,rent,1.0
PTQXug13-lEdH,33,225000,MORTGAGE,12.0
3Da2bv6g-sa1B,22,56902,mortgage,6.0
sjRBe6hZ-z9zx,,54000,RENT,2.0
U9eXXQsS-2N2x,33,60000,mortgage,5.0
q66F2ujr-6GTq,32,53000,RENT,4.0
bFz58WuG-9QDi,28,68000,mortgage,12.0
dlUwP92G-riBp,21,47208,rent,2.0
WEiwPAEs-J0kJ,26,67000,rent,4.0
i5iN4SYr-ZGjg,31,112000,rent,5.0
JzcwTkuD-3MKx,29,60000,MORTGAGE,8.0
z8lIDa3v-DRxI,25,,rent,0.0
BZqRlGiq-n6hS,23,44500,mortgage,4.0
KP4fT3bd-LJXC,28,39000,rent,0.0
KLcpYROU-OAOY,27,75860,RENT,9.0
3L5QgtJf-o0pQ,36,84996,MORTGAGE,11.0
nDvSBzOA-fSHi,23,46500,RENT,0.0
zkFwXLHx-d5sP,23,12000,rent,0.0
BSLOmS5u-MHhL,24,115000,OWN,8.0
87EkctKW-kJqa,28,61104,MORTGAGE,2.0
71l8oOEp-y9K5,26,41892,rent,8.0
BXJ7muv6-i7Tj,24,35000,RENT,4.0
y5mLU5X7-v5YN,27,65004,OWN,1.0
vnNmr2pN-4eeu,36,16908,mortgage,
JehtXPLY-Mkih,28,178000,rent,5.0
XZ3o9XPK-JnwB,26,149400,mortgage,1.0
jityqlkQ-FBvG,34,126000,mortgage,2.0
gDQ2nNzv-6X8D,23,93000,RENT,
H9JvnqoH-QeUJ,22,40000,MORTGAGE,3.0
w9MNiu4M-qJXY,25,45600,RENT,5.0
lHdU6ZFg-oWjK,28,100000,own,7.0
dKLAb1Wf-S5cO,34,35000,rent,2.0
1ZyWMDhC-JqXQ,30,90000,MORTGAGE,14.0
WYorEfwr-BwnF,23,20004,rent,2.0
UiuvLcN4-s0X8,24,38400,RENT,6.0
nG6NMmhi-2vl0,22,22800,RENT,
iewzhdeF-nGKW,23,60000,mortgage,5.0
bjPSxxea-cYJ3,28,115000,MORTGAGE,11.0
adi2hm5Z-HC3S,28,150000,MORTGAGE,6.0
EgnfiIpH-2HB2,22,49000,,6.0
luKCKk3z-TAH0,22,31200,RENT,3.0
K0EhrPaf-wg09,46,8088,rent,15.0
Uz6ZXkm2-qpw1,24,52000,RENT,8.0
OPZEAPH6-Rdzw,43,80000,RENT,5.0
